txn_id,source_id,target_id,timestamp,amount,is_fraud,src_out_degree_1d,src_neighbor_entropy,src_in_degree_1d,src_ego_in_out_delta_time,src_degree_ratio
272,6613,7264,2023-12-31T21:43:17.067175,175.80363752908357,0,0,-0.0,0,2592000,0.0
273,3711,3520,2023-12-31T21:43:27.970747,259.0686357340209,0,0,-0.0,0,2592000,0.0
274,9310,6011,2023-12-31T21:43:35.266247,44.169578117046065,0,0,-0.0,0,2592000,0.0
275,10,5089,2023-12-31T21:43:48.910619,264.3311241658718,0,1,0.0,0,78,1.0
276,3621,5847,2023-12-31T21:44:31.060287,70.67758738053487,0,0,-0.0,0,2592000,0.0
277,6901,4689,2023-12-31T21:44:35.072203,82.88948181307376,0,0,-0.0,1,5429,0.0
278,4204,576,2023-12-31T21:44:59.550725,71.36440353013877,0,0,-0.0,0,2592000,0.0
279,9904,2465,2023-12-31T21:45:42.381906,55.68115378148883,0,0,-0.0,0,2592000,0.0
280,3009,9471,2023-12-31T21:46:20.433643,34.607624267021755,0,0,-0.0,0,2592000,0.0
281,0,307,2023-12-31T21:46:57.478323,1080.8989852036498,0,0,-0.0,0,2592000,0.0
282,1930,2384,2023-12-31T21:47:52.756941,218.07153945314357,0,0,-0.0,0,2592000,0.0
283,3815,6584,2023-12-31T21:47:56.720274,125.44715618470092,0,0,-0.0,0,2592000,0.0
284,4965,8200,2023-12-31T21:48:22.692172,47.28172254807673,0,0,-0.0,0,2592000,0.0
285,468,2215,2023-12-31T21:48:42.670930,76.35153111300397,0,0,-0.0,0,2592000,0.0
286,8874,148,2023-12-31T21:48:45.429389,188.70852380008415,0,0,-0.0,0,2592000,0.0
287,5124,479,2023-12-31T21:48:52.642215,150.90452548763102,0,0,-0.0,0,2592000,0.0
288,8817,4271,2023-12-31T21:49:09.144621,60.26451702484151,0,0,-0.0,0,2592000,0.0
289,0,4161,2023-12-31T21:49:39.638634,1711.9647171327551,0,1,0.0,0,162,1.0
290,4008,7947,2023-12-31T21:50:06.294593,71.30176332496414,0,0,-0.0,0,2592000,0.0
291,762,2334,2023-12-31T21:50:21.320127,67.47913421795768,0,0,-0.0,0,2592000,0.0
292,9522,5176,2023-12-31T21:50:44.816904,200.81675806478378,0,0,-0.0,0,2592000,0.0
293,1575,118,2023-12-31T21:51:12.955626,85.41820162076787,0,0,-0.0,0,2592000,0.0
294,3799,4711,2023-12-31T21:51:13.212684,173.95254260384425,0,0,-0.0,0,2592000,0.0
295,630,5317,2023-12-31T21:51:50.839288,4479.350277200151,0,0,-0.0,0,2592000,0.0
296,5703,6560,2023-12-31T21:52:19.617219,59.40131297909461,0,0,-0.0,0,2592000,0.0
297,5677,9215,2023-12-31T21:52:35.552179,44.20300379799594,0,0,-0.0,0,2592000,0.0
298,5358,3176,2023-12-31T21:53:33.799947,249.2867747223706,0,0,-0.0,0,2592000,0.0
299,1774,4059,2023-12-31T21:54:18.778683,295.24963322166997,0,0,-0.0,0,2592000,0.0
300,37,3987,2023-12-31T21:54:33.806093,16.5539960949271,0,0,-0.0,0,2592000,0.0
301,1465,5387,2023-12-31T21:54:45.035328,71.19879838175399,0,0,-0.0,0,2592000,0.0
302,5823,616,2023-12-31T21:54:57.388575,90.73089357032134,0,0,-0.0,0,2592000,0.0
303,869,5788,2023-12-31T21:55:15.482740,32.384521579941485,0,0,-0.0,0,2592000,0.0
304,8,2264,2023-12-31T21:56:11.489300,968.4923985727969,0,1,0.0,0,1334,1.0
305,9455,4693,2023-12-31T21:56:23.700022,94.45531792014827,0,0,-0.0,0,2592000,0.0
306,89,5961,2023-12-31T21:56:23.805999,18.49175874502248,0,0,-0.0,0,2592000,0.0
307,3,6049,2023-12-31T21:57:03.181179,454.5607186239381,0,2,0.6801381884084721,0,885,2.0
308,6894,4445,2023-12-31T21:58:23.180893,314.2540968287893,0,0,-0.0,0,2592000,0.0
309,9408,1915,2023-12-31T21:59:03.116079,89.2956268851425,0,0,-0.0,0,2592000,0.0
310,9913,9180,2023-12-31T21:59:11.353289,78.00376109137854,0,0,-0.0,0,2592000,0.0
311,5193,2886,2023-12-31T21:59:13.522307,145.7182453333995,0,0,-0.0,1,5192,0.0
312,1969,9528,2023-12-31T21:59:31.211056,345.2141071088919,0,0,-0.0,0,2592000,0.0
313,790,4469,2023-12-31T21:59:50.359804,98.13792534471763,0,0,-0.0,0,2592000,0.0
314,6029,6648,2023-12-31T22:00:11.772672,85.92019440634596,0,0,-0.0,0,2592000,0.0
315,5936,618,2023-12-31T22:01:04.174993,51.62615251561326,0,0,-0.0,0,2592000,0.0
316,7729,5536,2023-12-31T22:01:09.075269,7.069350224361278,0,1,0.0,0,2789,1.0
317,3716,9339,2023-12-31T22:01:35.347407,8.876844343386677,0,0,-0.0,0,2592000,0.0
318,5029,7866,2023-12-31T22:02:00.945432,57.95457194241616,0,0,-0.0,0,2592000,0.0
319,6786,183,2023-12-31T22:02:17.825947,47.43987501420179,0,0,-0.0,0,2592000,0.0
320,3750,7489,2023-12-31T22:02:19.498183,84.34097078931592,0,0,-0.0,0,2592000,0.0
321,2583,1541,2023-12-31T22:02:38.783104,348.7381791821153,0,0,-0.0,0,2592000,0.0
322,3193,5878,2023-12-31T22:02:40.543281,222.57788941863168,0,0,-0.0,0,2592000,0.0
323,9,4780,2023-12-31T22:02:41.305108,1095.2402258182433,0,2,0.5600143498546821,0,4074,2.0
324,3188,7811,2023-12-31T22:03:10.174871,113.06666672150091,0,0,-0.0,0,2592000,0.0
325,1028,4816,2023-12-31T22:03:11.574923,417.46114153139877,0,0,-0.0,0,2592000,0.0
326,2084,466,2023-12-31T22:03:20.900985,32.641205698793726,0,0,-0.0,0,2592000,0.0
327,2477,9638,2023-12-31T22:03:26.075840,88.94237609544956,0,0,-0.0,0,2592000,0.0
328,2751,2556,2023-12-31T22:03:31.864409,121.90541601836064,0,0,-0.0,0,2592000,0.0
329,2486,8471,2023-12-31T22:03:40.279959,81.53991863163618,0,0,-0.0,0,2592000,0.0
330,6415,3030,2023-12-31T22:04:11.579124,56.30536672543268,0,0,-0.0,0,2592000,0.0
331,7465,1582,2023-12-31T22:04:15.992871,65.06791168509221,0,0,-0.0,0,2592000,0.0
332,9953,4196,2023-12-31T22:05:06.910920,28.789375004523848,0,0,-0.0,0,2592000,0.0
333,8323,1311,2023-12-31T22:05:18.290106,6619.848994446269,0,0,-0.0,0,2592000,0.0
334,4182,9735,2023-12-31T22:05:46.807243,20.339088219985523,0,0,-0.0,0,2592000,0.0
335,3197,8304,2023-12-31T22:06:08.401628,124.12219806650764,0,0,-0.0,0,2592000,0.0
336,768,2838,2023-12-31T22:06:17.427252,34.99685412325154,0,0,-0.0,0,2592000,0.0
337,1915,7383,2023-12-31T22:06:23.649780,55.13617368401171,0,0,-0.0,1,440,0.0
338,8449,1105,2023-12-31T22:06:30.945393,61.14137226305337,0,0,-0.0,0,2592000,0.0
339,5330,6793,2023-12-31T22:06:38.801770,94.45851199446793,0,0,-0.0,0,2592000,0.0
340,6607,7022,2023-12-31T22:07:01.768954,3.283872826560653,0,0,-0.0,0,2592000,0.0
341,8280,5338,2023-12-31T22:07:05.041945,53.009482568824914,0,0,-0.0,0,2592000,0.0
342,1715,6427,2023-12-31T22:08:05.332148,92.30845234664473,0,0,-0.0,0,2592000,0.0
343,1570,6145,2023-12-31T22:09:00.457138,23.811363874690496,0,0,-0.0,0,2592000,0.0
344,7232,2765,2023-12-31T22:09:04.981535,61.31943953189583,0,0,-0.0,0,2592000,0.0
345,7939,3867,2023-12-31T22:09:23.613343,44.96836999433818,0,0,-0.0,0,2592000,0.0
346,10,3522,2023-12-31T22:09:56.565489,2526.36057604722,0,2,0.476253019003552,0,1567,2.0
347,9140,3606,2023-12-31T22:10:11.316148,63.29626866138414,0,0,-0.0,0,2592000,0.0
348,61,827,2023-12-31T22:10:15.038352,33.32766887786814,0,0,-0.0,0,2592000,0.0
349,6865,5828,2023-12-31T22:10:16.502905,78.99695780984813,0,0,-0.0,0,2592000,0.0
350,6172,7425,2023-12-31T22:11:58.442763,139.06909641100373,0,0,-0.0,0,2592000,0.0
351,3825,5833,2023-12-31T22:12:59.832114,10.23249176946015,0,0,-0.0,0,2592000,0.0
352,793,5328,2023-12-31T22:13:07.404815,332.66443345592114,0,0,-0.0,0,2592000,0.0
353,5887,7252,2023-12-31T22:13:17.495509,85.7907489383697,0,0,-0.0,0,2592000,0.0
354,2276,4594,2023-12-31T22:13:32.716190,41.76947584784781,0,0,-0.0,0,2592000,0.0
355,6491,414,2023-12-31T22:13:34.876024,49.30188495349279,0,0,-0.0,0,2592000,0.0
356,146,8673,2023-12-31T22:13:50.781115,16.761914815922804,0,0,-0.0,0,2592000,0.0
357,2544,4180,2023-12-31T22:14:00.788433,267.9226929140568,0,0,-0.0,0,2592000,0.0
358,5125,8371,2023-12-31T22:14:05.038958,195.10599398343464,0,0,-0.0,0,2592000,0.0
359,3667,4373,2023-12-31T22:14:35.701028,125.88127365652137,0,0,-0.0,0,2592000,0.0
360,901,5684,2023-12-31T22:14:41.752361,91.83395088625706,0,0,-0.0,0,2592000,0.0
361,7486,2543,2023-12-31T22:15:17.532170,24.750746014696176,0,0,-0.0,0,2592000,0.0
362,8159,1902,2023-12-31T22:15:51.164936,35.49024448966417,0,0,-0.0,0,2592000,0.0
363,2478,567,2023-12-31T22:16:18.694325,11.509189392628395,0,0,-0.0,0,2592000,0.0
364,3699,6874,2023-12-31T22:16:19.368544,711.2008407157521,0,0,-0.0,0,2592000,0.0
365,10,3603,2023-12-31T22:16:23.807677,88.80629536074898,0,3,0.8284987020815631,0,387,3.0
366,5245,920,2023-12-31T22:17:23.358239,71.04520860101286,0,0,-0.0,0,2592000,0.0
367,3762,6319,2023-12-31T22:18:08.802886,47.30863319221041,0,0,-0.0,0,2592000,0.0
368,8835,3861,2023-12-31T22:18:43.248964,66.59763897729889,0,0,-0.0,0,2592000,0.0
369,4808,5596,2023-12-31T22:18:59.875567,373.8733870250783,0,0,-0.0,0,2592000,0.0
370,4853,7786,2023-12-31T22:19:00.451396,37.28380507618807,0,0,-0.0,0,2592000,0.0
371,8565,499,2023-12-31T22:19:26.886366,72.03394141946958,0,0,-0.0,0,2592000,0.0
372,6203,9771,2023-12-31T22:20:03.709404,25.452894752091296,0,0,-0.0,0,2592000,0.0
373,7869,8728,2023-12-31T22:20:32.236094,56.52714794049901,0,0,-0.0,0,2592000,0.0
374,5711,7311,2023-12-31T22:20:43.764918,636.6823414376518,0,0,-0.0,0,2592000,0.0
375,9003,7404,2023-12-31T22:20:55.900559,27.155338656117515,0,0,-0.0,0,2592000,0.0
376,2104,5106,2023-12-31T22:21:27.018709,42.86001071737697,0,0,-0.0,0,2592000,0.0
377,9,9445,2023-12-31T22:21:30.011536,3283.19491687746,0,3,1.0069597530478172,0,1128,3.0
378,8836,3329,2023-12-31T22:21:34.308871,182.92465486111539,0,0,-0.0,0,2592000,0.0
379,3620,140,2023-12-31T22:21:52.860447,25.056035778889193,0,0,-0.0,0,2592000,0.0
380,8752,8640,2023-12-31T22:22:07.781503,8.126429638939474,0,0,-0.0,0,2592000,0.0
381,4674,1565,2023-12-31T22:22:19.951513,45.039208732438524,0,0,-0.0,0,2592000,0.0
382,9395,5656,2023-12-31T22:22:31.327979,181.81610456853272,0,0,-0.0,0,2592000,0.0
383,9900,7130,2023-12-31T22:22:57.317240,28.245474254442385,0,1,0.0,0,3035,1.0
384,7267,3070,2023-12-31T22:22:57.510466,20.72802979376505,0,0,-0.0,0,2592000,0.0
385,7636,421,2023-12-31T22:23:01.988538,76.39782564125579,0,0,-0.0,0,2592000,0.0
386,3399,5250,2023-12-31T22:23:14.455167,14.051699554793656,0,0,-0.0,0,2592000,0.0
387,1017,1491,2023-12-31T22:23:19.632900,3792.702506821703,0,0,-0.0,0,2592000,0.0
388,9425,2528,2023-12-31T22:23:29.223713,31.945242326290014,0,0,-0.0,0,2592000,0.0
389,7498,8422,2023-12-31T22:23:44.016368,36.60865744038981,0,0,-0.0,0,2592000,0.0
390,2822,7329,2023-12-31T22:23:49.158924,21.437519139527218,0,0,-0.0,0,2592000,0.0
391,1,2587,2023-12-31T22:23:59.900605,894.1049155958217,0,2,0.6641163981588554,0,2805,2.0
392,4577,817,2023-12-31T22:24:07.614933,22.95042120770598,0,0,-0.0,0,2592000,0.0
393,1163,4483,2023-12-31T22:24:10.889503,69.30270297250229,0,0,-0.0,0,2592000,0.0
394,7102,7286,2023-12-31T22:24:56.692558,40.240182596319755,0,0,-0.0,0,2592000,0.0
395,4281,6806,2023-12-31T22:25:00.670908,45.2844661177265,0,0,-0.0,0,2592000,0.0
396,6409,2206,2023-12-31T22:25:12.674352,10.72056216639953,0,0,-0.0,0,2592000,0.0
397,1981,2966,2023-12-31T22:25:16.797095,40.9163445359771,0,0,-0.0,0,2592000,0.0
398,10,8461,2023-12-31T22:25:23.427785,1700.34616442317,0,4,0.9156551685492352,0,539,4.0
399,6334,7479,2023-12-31T22:25:38.775659,278.20421954996215,0,0,-0.0,0,2592000,0.0
400,9939,8098,2023-12-31T22:27:01.691076,131.3330311081928,0,0,-0.0,0,2592000,0.0
401,8866,7875,2023-12-31T22:27:11.025904,91.41690561397395,0,0,-0.0,0,2592000,0.0
402,7841,8380,2023-12-31T22:27:16.275456,3.6765167380903296,0,0,-0.0,0,2592000,0.0
403,2272,7918,2023-12-31T22:27:52.756778,352.1784886219839,0,0,-0.0,1,7690,0.0
404,3,2237,2023-12-31T22:29:18.896311,1253.8880290094999,0,3,1.0296870860862206,0,1935,3.0
405,9472,4574,2023-12-31T22:30:17.488198,342.4859530883761,0,0,-0.0,0,2592000,0.0
406,6125,38,2023-12-31T22:30:29.404129,94.38773890311018,0,0,-0.0,0,2592000,0.0
407,6818,1636,2023-12-31T22:30:35.243330,40.17672535758778,0,0,-0.0,0,2592000,0.0
408,8287,8972,2023-12-31T22:30:53.280232,7008.521515187457,0,0,-0.0,0,2592000,0.0
409,9251,5152,2023-12-31T22:31:04.311230,154.08349141954153,0,0,-0.0,0,2592000,0.0
410,243,6941,2023-12-31T22:31:45.901510,379.2774071775099,0,0,-0.0,0,2592000,0.0
411,8624,8331,2023-12-31T22:31:46.347076,17.297256374006675,0,0,-0.0,0,2592000,0.0
412,7565,1377,2023-12-31T22:31:55.490511,2176.1358829226738,0,0,-0.0,0,2592000,0.0
413,4591,6873,2023-12-31T22:31:58.851755,79.7130669697852,0,1,0.0,0,8970,1.0
414,3697,466,2023-12-31T22:31:59.323247,79.90516361980428,0,0,-0.0,0,2592000,0.0
415,12,6004,2023-12-31T22:32:23.775287,902.7486296743323,0,3,1.0907557182663177,0,5403,3.0
416,8866,3782,2023-12-31T22:32:34.646654,20.811886162846832,0,1,0.0,0,323,1.0
417,1297,8763,2023-12-31T22:33:03.426622,15.789305693725307,0,1,0.0,0,5898,1.0
418,3330,3990,2023-12-31T22:33:50.880619,6485.187436581474,0,0,-0.0,0,2592000,0.0
419,603,45,2023-12-31T22:34:14.870764,252.85567551299863,0,0,-0.0,0,2592000,0.0
420,2402,5997,2023-12-31T22:34:16.880555,99.98731733718232,0,1,0.0,1,4575,0.5
421,8224,4079,2023-12-31T22:34:24.004262,205.77149556694596,0,0,-0.0,0,2592000,0.0
422,2408,4028,2023-12-31T22:34:33.583419,73.60576652089324,0,0,-0.0,1,4195,0.0
423,8125,9455,2023-12-31T22:35:24.709145,83.19424807769813,0,0,-0.0,0,2592000,0.0
424,9189,1449,2023-12-31T22:35:34.890072,89.46728929594836,0,0,-0.0,0,2592000,0.0
425,8276,2291,2023-12-31T22:35:49.426673,35.31530998455389,0,0,-0.0,0,2592000,0.0
426,8200,8866,2023-12-31T22:35:56.951221,36.90131920109824,0,0,-0.0,1,2854,0.0
427,7347,8306,2023-12-31T22:36:03.242420,31.589110030925895,0,0,-0.0,0,2592000,0.0
428,10,182,2023-12-31T22:36:08.545025,1433.483230924482,0,5,1.2520917251703638,0,645,5.0
429,6803,6134,2023-12-31T22:36:23.891751,261.3577155948508,0,0,-0.0,0,2592000,0.0
430,2368,3719,2023-12-31T22:37:29.652428,30.494643011266,0,0,-0.0,0,2592000,0.0
431,9802,9775,2023-12-31T22:38:03.470695,26.736209956187682,0,0,-0.0,0,2592000,0.0
432,3,3748,2023-12-31T22:39:02.313570,1246.3641469404527,0,4,1.3232043300530252,0,583,4.0
433,5384,2046,2023-12-31T22:40:28.276466,101.68361022177416,0,0,-0.0,0,2592000,0.0
434,9040,2688,2023-12-31T22:40:38.414320,29.480403426508154,0,0,-0.0,0,2592000,0.0
435,5035,3300,2023-12-31T22:40:40.149170,325.9232880126875,0,0,-0.0,0,2592000,0.0
436,3213,8033,2023-12-31T22:40:50.530256,44.5885515776582,0,0,-0.0,0,2592000,0.0
437,119,4625,2023-12-31T22:40:51.518890,69.11430817825442,0,0,-0.0,0,2592000,0.0
438,7984,3611,2023-12-31T22:41:36.831185,77.2559755553946,0,0,-0.0,0,2592000,0.0
439,9642,6346,2023-12-31T22:42:00.161290,3284.734183449588,0,0,-0.0,0,2592000,0.0
440,2120,8280,2023-12-31T22:42:14.898906,7.192766315945744,0,0,-0.0,0,2592000,0.0
441,1109,5693,2023-12-31T22:43:53.859658,78.28562461724464,0,0,-0.0,0,2592000,0.0
442,3069,2230,2023-12-31T22:44:26.511153,80.16657674612439,0,0,-0.0,0,2592000,0.0
443,1197,4455,2023-12-31T22:44:52.435377,56.0305409384865,0,0,-0.0,0,2592000,0.0
444,5801,9405,2023-12-31T22:45:07.479422,130.70049650074523,0,0,-0.0,0,2592000,0.0
445,2420,6507,2023-12-31T22:45:11.450176,32.77392388129589,0,0,-0.0,0,2592000,0.0
446,5482,8274,2023-12-31T22:45:16.355003,4.612540240030388,0,0,-0.0,0,2592000,0.0
447,6143,1234,2023-12-31T22:45:39.105889,213.80952149462544,0,0,-0.0,0,2592000,0.0
448,5232,7823,2023-12-31T22:45:44.913706,32.2175161760372,0,0,-0.0,0,2592000,0.0
449,3859,4537,2023-12-31T22:46:10.324501,241.54325970253223,0,0,-0.0,0,2592000,0.0
450,3764,2418,2023-12-31T22:46:17.764830,97.8752474023236,0,0,-0.0,0,2592000,0.0
451,0,5307,2023-12-31T22:46:36.063434,6237.181505580669,0,2,0.6673972177145724,0,3416,2.0
452,2156,7641,2023-12-31T22:46:37.876969,257.0609309842134,0,0,-0.0,0,2592000,0.0
453,8288,1079,2023-12-31T22:46:39.476479,265.859437517157,0,0,-0.0,0,2592000,0.0
454,1844,1593,2023-12-31T22:46:41.645650,128.92284129685643,0,0,-0.0,0,2592000,0.0
455,3937,7270,2023-12-31T22:47:00.856070,173.94492576603596,0,0,-0.0,0,2592000,0.0
456,6772,1605,2023-12-31T22:47:18.535679,69.3225002404342,0,0,-0.0,0,2592000,0.0
457,5309,4380,2023-12-31T22:47:47.711987,27.331545657121037,0,0,-0.0,0,2592000,0.0
458,6320,3575,2023-12-31T22:48:09.661427,56.43748693176731,0,0,-0.0,0,2592000,0.0
459,6843,7842,2023-12-31T22:48:11.352083,241.69534693927906,0,0,-0.0,0,2592000,0.0
460,3183,3479,2023-12-31T22:48:37.920982,26.74120380120674,0,0,-0.0,0,2592000,0.0
461,848,256,2023-12-31T22:48:55.063224,40.048488376515294,0,0,-0.0,0,2592000,0.0
462,2584,5596,2023-12-31T22:49:23.851611,80.90096444324043,0,0,-0.0,0,2592000,0.0
463,8302,3983,2023-12-31T22:49:42.656664,305.2552511926059,0,0,-0.0,0,2592000,0.0
464,4955,6557,2023-12-31T22:49:44.781260,86.79840770531091,0,0,-0.0,0,2592000,0.0
465,8162,9134,2023-12-31T22:49:46.376254,56.99838829947285,0,0,-0.0,0,2592000,0.0
466,5091,3405,2023-12-31T22:49:49.790525,42.865752685059,0,0,-0.0,0,2592000,0.0
467,5551,1607,2023-12-31T22:50:23.548262,21.924395318765573,0,0,-0.0,1,7373,0.0
468,1300,6206,2023-12-31T22:50:42.604494,291.87849355285994,0,0,-0.0,0,2592000,0.0
469,4259,2019,2023-12-31T22:50:45.738565,196.05092058669288,0,0,-0.0,0,2592000,0.0
470,162,5908,2023-12-31T22:51:40.110116,73.82095610189124,0,0,-0.0,0,2592000,0.0
471,1,237,2023-12-31T22:51:49.659179,2322.114563038704,0,3,1.0415252823396357,0,1669,3.0
472,1686,9162,2023-12-31T22:52:05.262681,335.80962806798885,0,0,-0.0,0,2592000,0.0
473,8192,7815,2023-12-31T22:52:10.556770,34.10571193669333,0,0,-0.0,0,2592000,0.0
474,5805,240,2023-12-31T22:53:48.399518,77.3349448422516,0,0,-0.0,0,2592000,0.0
475,8106,470,2023-12-31T22:53:53.953985,19.68260015546782,0,0,-0.0,0,2592000,0.0
476,4226,2173,2023-12-31T22:54:29.719775,187.66730802390893,0,0,-0.0,0,2592000,0.0
477,1684,8347,2023-12-31T22:54:35.753890,39.739578381683984,0,0,-0.0,0,2592000,0.0
478,4788,8435,2023-12-31T22:55:26.337600,63.01699547053791,0,0,-0.0,0,2592000,0.0
479,9822,2741,2023-12-31T22:55:42.120201,81.23136474429076,0,0,-0.0,0,2592000,0.0
480,8293,1417,2023-12-31T22:56:32.266366,44.57943394119661,0,0,-0.0,0,2592000,0.0
481,791,5937,2023-12-31T22:56:35.836994,126.56784842036743,0,0,-0.0,0,2592000,0.0
482,3441,8539,2023-12-31T22:56:42.023491,17.64085357654066,0,0,-0.0,0,2592000,0.0
483,5155,9726,2023-12-31T22:57:07.954033,64.76695710040046,0,0,-0.0,0,2592000,0.0
484,5892,3784,2023-12-31T22:57:19.954510,143.28016993609788,0,0,-0.0,0,2592000,0.0
485,7864,1676,2023-12-31T22:57:31.822259,24.117617266856172,0,0,-0.0,0,2592000,0.0
486,7074,5984,2023-12-31T22:58:24.324329,51.81491571051795,0,0,-0.0,0,2592000,0.0
487,10,11,2023-12-31T22:58:37.271549,682.2526558709627,0,6,1.501984007874188,0,1348,6.0
488,10,3383,2023-12-31T22:58:43.120478,1321.4287770766362,0,7,1.6665528396960554,0,5,7.0
489,9526,8565,2023-12-31T22:58:45.104396,57.72983258465054,0,0,-0.0,0,2592000,0.0
490,6780,6978,2023-12-31T22:58:53.975411,19.216158376471004,0,0,-0.0,0,2592000,0.0
491,9892,6725,2023-12-31T22:59:04.775112,5.038548958265257,0,0,-0.0,0,2592000,0.0
492,1199,510,2023-12-31T22:59:34.109660,28.6820752787319,0,0,-0.0,0,2592000,0.0
493,8166,3177,2023-12-31T22:59:46.094625,63.870433471691214,0,0,-0.0,0,2592000,0.0
494,5716,5905,2023-12-31T22:59:55.501183,7748.202077952105,0,0,-0.0,0,2592000,0.0
495,7388,939,2023-12-31T23:00:23.688080,80.59633968574147,0,0,-0.0,1,6229,0.0
496,5632,7172,2023-12-31T23:00:30.638032,28.538496645240137,0,0,-0.0,0,2592000,0.0
497,8772,4547,2023-12-31T23:00:32.020776,85.22260808432868,0,0,-0.0,0,2592000,0.0
498,7025,4365,2023-12-31T23:00:45.692465,76.00513897361931,0,0,-0.0,0,2592000,0.0
499,98,2721,2023-12-31T23:01:14.772589,24.943586456020807,0,0,-0.0,0,2592000,0.0
500,7657,6178,2023-12-31T23:01:18.539150,171.07558002215796,0,0,-0.0,0,2592000,0.0
501,9561,1875,2023-12-31T23:01:18.900597,55.04894457064466,0,0,-0.0,0,2592000,0.0
502,5924,7027,2023-12-31T23:01:25.851009,20.702723637422807,0,0,-0.0,0,2592000,0.0
503,585,4661,2023-12-31T23:01:31.866595,206.18101098395522,0,0,-0.0,0,2592000,0.0
504,5668,5981,2023-12-31T23:01:36.949730,7.977108345943706,0,0,-0.0,0,2592000,0.0
505,7355,6757,2023-12-31T23:01:46.091635,20.333968712419328,0,0,-0.0,0,2592000,0.0
506,12,3683,2023-12-31T23:02:13.702474,624.0368359935736,0,4,1.379399038453505,0,1789,4.0
507,348,2218,2023-12-31T23:02:16.119525,362.4728608976144,0,0,-0.0,0,2592000,0.0
508,8691,2744,2023-12-31T23:02:25.799109,21.878437188672514,0,0,-0.0,0,2592000,0.0
509,9856,47,2023-12-31T23:02:59.314938,32.57384064006666,0,0,-0.0,0,2592000,0.0
510,2853,4682,2023-12-31T23:03:32.795409,100.52444498939008,0,0,-0.0,0,2592000,0.0
511,5312,6356,2023-12-31T23:03:34.310018,57.08476597602468,0,0,-0.0,0,2592000,0.0
512,1,2442,2023-12-31T23:03:39.673124,605.3449342828294,0,4,1.3210180314217663,0,710,4.0
513,9076,9718,2023-12-31T23:03:48.294950,4312.255301773085,0,0,-0.0,0,2592000,0.0
514,1345,5681,2023-12-31T23:04:15.450467,60.00550153419755,0,0,-0.0,0,2592000,0.0
515,6877,8325,2023-12-31T23:04:30.776115,41.73120747155328,0,0,-0.0,0,2592000,0.0
516,4556,4823,2023-12-31T23:04:46.245450,11.558295797520438,0,0,-0.0,0,2592000,0.0
517,5292,4023,2023-12-31T23:05:03.045876,5945.882256622829,0,0,-0.0,0,2592000,0.0
518,8182,1742,2023-12-31T23:05:11.409858,177.08898981767993,0,0,-0.0,0,2592000,0.0
519,1386,6482,2023-12-31T23:06:31.163608,84.1089216540927,0,0,-0.0,0,2592000,0.0
520,1789,7769,2023-12-31T23:06:58.571483,66.70955624474215,0,0,-0.0,0,2592000,0.0
521,1760,6861,2023-12-31T23:07:05.293566,165.62629729484547,0,0,-0.0,1,7278,0.0
522,8,7582,2023-12-31T23:07:16.388937,2182.251765930327,0,2,0.6874706742773045,0,4264,2.0
523,5425,6659,2023-12-31T23:07:21.766532,140.5374710482673,0,0,-0.0,0,2592000,0.0
524,4538,5254,2023-12-31T23:07:39.218758,8.533796315898973,0,0,-0.0,0,2592000,0.0
525,7695,726,2023-12-31T23:07:44.679341,484.7307014523923,0,0,-0.0,0,2592000,0.0
526,5882,4504,2023-12-31T23:08:13.139691,184.2721216028119,0,0,-0.0,0,2592000,0.0
527,7206,3823,2023-12-31T23:09:11.975315,39.98947834042404,0,1,0.0,0,8199,1.0
528,9104,2178,2023-12-31T23:09:21.797384,16.982282660422637,0,0,-0.0,0,2592000,0.0
529,7,2101,2023-12-31T23:09:32.763719,1295.5127815294686,0,1,0.0,0,9880,1.0
530,0,4439,2023-12-31T23:09:47.629637,1652.6177548882135,0,3,0.8249443371252598,0,1391,3.0
531,7867,4350,2023-12-31T23:10:46.215583,40.35881162857717,0,0,-0.0,0,2592000,0.0
532,6395,5259,2023-12-31T23:11:15.464875,24.806813120032377,0,0,-0.0,0,2592000,0.0
533,6171,7071,2023-12-31T23:11:25.209480,65.41140372521112,0,0,-0.0,0,2592000,0.0
534,9599,7085,2023-12-31T23:11:39.422656,54.352519633453696,0,0,-0.0,0,2592000,0.0
535,9403,4498,2023-12-31T23:11:41.357974,550.2639625082325,0,0,-0.0,0,2592000,0.0
536,92,930,2023-12-31T23:11:42.262829,26.407834777331143,0,0,-0.0,0,2592000,0.0
537,4906,2515,2023-12-31T23:12:10.325064,7868.32220491487,0,0,-0.0,0,2592000,0.0
538,3145,5926,2023-12-31T23:12:23.695725,91.0454570613693,0,0,-0.0,0,2592000,0.0
539,3385,69,2023-12-31T23:13:28.791925,24.835675408957,0,0,-0.0,0,2592000,0.0
540,7696,4856,2023-12-31T23:14:36.677264,45.12752971591327,0,0,-0.0,0,2592000,0.0
541,6912,5584,2023-12-31T23:15:10.266501,30.08884640099972,0,0,-0.0,0,2592000,0.0
542,2320,9327,2023-12-31T23:15:34.061068,140.44697630649284,0,0,-0.0,0,2592000,0.0
543,7328,66,2023-12-31T23:15:46.421982,215.75356982931038,0,0,-0.0,0,2592000,0.0
544,5949,5114,2023-12-31T23:15:59.656892,43.51306538790729,0,0,-0.0,0,2592000,0.0
545,9979,4584,2023-12-31T23:16:43.251029,49.422025396702814,0,0,-0.0,0,2592000,0.0
